id,name,glottocode,year,map_name_full
2893,KALAM,kala1397,traditional,ecai
2894,GANTS,gant1244,traditional,ecai
2895,AMELE,amel1241,traditional,ecai
2896,MUNIT,muni1257,traditional,ecai
2897,GUMALU,guma1255,traditional,ecai
2898,BAU,bauu1244,traditional,ecai
2899,MAWAN,mawa1267,traditional,ecai
2900,BAIMAK,baim1245,traditional,ecai
2901,USU,uyaa1238,traditional,ecai
2903,BRERI,brer1240,traditional,ecai
2904,ROMKUN,romk1240,traditional,ecai
2905,IGANA,igan1243,traditional,ecai
2906,KOMINIMUNG,komi1271,traditional,ecai
2907,AKRUKAI,akru1241,traditional,ecai
2909,EMERUM,apal1256,traditional,ecai
2910,OSUM,utar1238,traditional,ecai
2911,PAYNAMAR,payn1244,traditional,ecai
2912,ATEMPLE,atem1241,traditional,ecai
2913,ANGAUA,nend1239,traditional,ecai
2914,AIOME,aiom1240,traditional,ecai
2915,ANOR,anor1241,traditional,ecai
2916,SILEIBI,sile1255,traditional,ecai
2918,KOWAKI,kowa1245,traditional,ecai
2919,MOERE,moer1240,traditional,ecai
2920,BEPOUR,bepo1240,traditional,ecai
2921,TANI,mian1254,traditional,ecai
2922,ULINGAN,mauw1238,traditional,ecai
2924,MAWAK,mawa1266,traditional,ecai
2925,HINIHON,hini1234,traditional,ecai
2926,WANAMBRE,wana1269,traditional,ecai
2927,MUSAR,musa1265,traditional,ecai
2929,YABEN,yabe1255,traditional,ecai
2930,DIMIR,maru1253,traditional,ecai
2931,MUGIL,barg1252,traditional,ecai
2932,ABASAKUR,pall1244,traditional,ecai
2933,KOGUMAN,kobo1248,traditional,ecai
2934,WANUMA,usan1239,traditional,ecai
2935,WADAGINAM,wada1263,traditional,ecai
2937,PONDOMA,anam1247,traditional,ecai
2938,KATIATI,mumm1238,traditional,ecai
2940,PARAWEN,para1307,traditional,ecai
2941,YARAWATA,yara1250,traditional,ecai
2942,KOBON,kobo1249,traditional,ecai
2943,WAIBUK Arama,sout2946,traditional,ecai
2944,Mambar,cent2122,traditional,ecai
2945,Hamil,nort2926,traditional,ecai
2946,MIDSIVINDI,inap1241,traditional,ecai
2947,ITUTANG,inap1241,traditional,ecai
2951,Lembum,abuu1241,traditional,ecai
2952,AION Others,amba1269,traditional,ecai
2954,GAMEI,bore1247,traditional,ecai
2955,ADJORA,abuu1241,traditional,ecai
2956,BOSMAN,bosn1248,traditional,ecai
2958,Kunei,kuna1263,traditional,ecai
2959,Chimbian,buru1309,traditional,ecai
2960,Koiwat,koiw1243,traditional,ecai
2961,ANGORAM,ango1255,traditional,ecai
2963,KARAWARI,kara1494,traditional,ecai
2965,Eastern SAWOS,buru1309,traditional,ecai
2966,TATMUL Palimber,pali1278,traditional,ecai
2967,Nyaura,nyau1244,traditional,ecai
2968,CHAMBRI,cham1313,traditional,ecai
2969,YERAKAI,yera1243,traditional,ecai
2970,BOIKEN,boik1241,traditional,ecai
2971,Central BOIKEN A,cent2125,traditional,ecai
2972,Central BOIKEN B,cent2125,traditional,ecai
2973,Yangoru E,boik1241,traditional,ecai
2974,Yangoru B,boik1241,traditional,ecai
2975,Yangoru A,boik1241,traditional,ecai
2976,Yangoru C,boik1241,traditional,ecai
2977,Yangoru D,boik1241,traditional,ecai
2978,Maprik,mapr1240,traditional,ecai
2979,Wingei,wing1239,traditional,ecai
2980,Burui,buru1309,traditional,ecai
2981,Central TATMUL,gaik1242,traditional,ecai
2982,Wosera ABELAM,ambu1247,traditional,ecai
2983,Yubanakor,kwan1278,traditional,ecai
2984,MEHEK,mehe1243,traditional,ecai
2986,KWASENGEN,hang1263,traditional,ecai
2987,Kwoma,kwom1262,traditional,ecai
2988,MANAMEU,mana1298,traditional,ecai
2990,Maie-Yesan,mayo1263,traditional,ecai
2991,MAYO Yau,yawu1237,traditional,ecai
2992,NGALA,ngal1300,traditional,ecai
2994,YANINGARA,kani1285,traditional,ecai
2996,LAEKO-LIBUAT,laek1243,traditional,ecai
2997,BELI,beli1258,traditional,ecai
2998,PAHI,pahi1246,traditional,ecai
2999,AUQU,kalo1262,traditional,ecai
3001,PASI,pasi1259,traditional,ecai
3002,Tau,tauu1239,traditional,ecai
3003,Apos,apos1239,traditional,ecai
3004,KWANGA bongmaise,bong1290,traditional,ecai
3005,Seim,kwan1278,traditional,ecai
3006,Borgos,bong1290,traditional,ecai
3007,WEST LOU,west2579,traditional,ecai
3008,KAYIK,wana1268,traditional,ecai
3009,ARU,amol1235,traditional,ecai
3010,EAST LOU,torr1259,traditional,ecai
3011,Norht KOMBIO,nort2905,traditional,ecai
3012,Central KOMBIO,komb1272,traditional,ecai
3013,South KOMBIO,komb1272,traditional,ecai
3014,Central RUAT,wusy1241,traditional,ecai
3015,West YAMBES,west2577,traditional,ecai
3016,East YAMBS,east2497,traditional,ecai
3017,Bonahol,bona1254,traditional,ecai
3018,Timingir,timi1241,traditional,ecai
3019,Urita,urit1239,traditional,ecai
3020,AUTU,awtu1239,traditional,ecai
3021,AU,auuu1241,traditional,ecai
3022,NAMBI,nabi1239,traditional,ecai
3023,NINGI,ning1273,traditional,ecai
3024,BOUYE,bouy1241,traditional,ecai
3025,YAU Sandaun,yaus1235,traditional,ecai
3027,GNAU,gnau1240,traditional,ecai
3028,KARAWA,kara1495,traditional,ecai
3030,ANAL,amal1242,traditional,ecai
3031,NAMIE,nami1256,traditional,ecai
3032,AK,akkk1240,traditional,ecai
3035,AWUN,awun1245,traditional,ecai
3036,WOGAMUSIN,woga1249,traditional,ecai
3038,CHENAPIAN,chen1259,traditional,ecai
3039,IWAM Upriver,iwam1256,traditional,ecai
3040,IWAM Downriver,sepi1255,traditional,ecai
3042,Western BITARA,bita1253,traditional,ecai
3043,Eastern BITARA,bita1253,traditional,ecai
3044,Hiowe,hiyo1238,traditional,ecai
3045,SANIO,sani1271,traditional,ecai
3046,PAI,peii1238,traditional,ecai
3047,WALIO,nucl1453,traditional,ecai
3048,YABIO,yawi1238,traditional,ecai
3049,TUWARI,tuwa1242,traditional,ecai
3050,AMTO,amto1250,traditional,ecai
3051,MUSIAN,siaw1243,traditional,ecai
3052,AMA,amap1240,traditional,ecai
3053,ROCKY PEAK,iter1241,traditional,ecai
3054,BO,bopa1235,traditional,ecai
3055,OWINIGA,owin1240,traditional,ecai
3056,TERI,iter1241,traditional,ecai
3057,Nimo,nimo1247,traditional,ecai
3058,NIMO Nakwi,nimo1248,traditional,ecai
3059,BUSA,odia1239,traditional,ecai
3061,DURANMIN,suar1238,traditional,ecai
3063,PAPI,papi1255,traditional,ecai
3064,South Mianmin,uppe1429,traditional,ecai
3065,Umairof,hewa1241,traditional,ecai
3067,Feramin,fera1239,traditional,ecai
3068,TELEFOL,tele1256,traditional,ecai
3069,Busilmin,tifa1245,traditional,ecai
3070,TIFAL,tifa1245,traditional,ecai
3071,FALWOL,faiw1243,traditional,ecai
3072,SETAMAN,seta1246,traditional,ecai
3073,BIMIN,bimi1240,traditional,ecai
3074,DUNA,duna1248,traditional,ecai
3075,WUTUNG,wutu1244,traditional,ecai
3081,PUARI,puar1240,traditional,ecai
3083,SERA,sera1260,traditional,ecai
3084,ORMU,ormu1248,traditional,ecai
3086,NAFRI,nafr1241,traditional,ecai
3087,East SENTANI,east2518,traditional,ecai
3088,MORWAP,else1239,traditional,ecai
3089,TARPIA,tarp1240,traditional,ecai
3090,Central TANAHMERAH,tabl1243,traditional,ecai
3091,Eastern TANAHMERAH,tabl1243,traditional,ecai
3092,DEMTA,demt1241,traditional,ecai
3093,Western TANAHMERAH,tabl1243,traditional,ecai
3094,Makwei,mekw1241,traditional,ecai
3095,SOBEI,sobe1238,traditional,ecai
3096,BONGO,bong1287,traditional,ecai
3097,URIA,yaps1238,traditional,ecai
3098,SENTANI Central,cent2123,traditional,ecai
3099,West SENTANI,west2602,traditional,ecai
3100,NIMBORAN,nucl1633,traditional,ecai
3101,Knwansu,mlap1238,traditional,ecai
3102,Gresi,gres1240,traditional,ecai
3103,KEMTUK,kemt1242,traditional,ecai
3105,MAWES,mawe1251,traditional,ecai
3106,MAREMGI,mare1261,traditional,ecai
3107,MASSEP ?,mass1263,traditional,ecai
3108,AIRORAN,airo1242,traditional,ecai
3109,North-Western KWERBA,nucl1595,traditional,ecai
3110,WARENBORI,ware1253,traditional,ecai
3112,Southern KWERBA,nucl1595,traditional,ecai
3113,PAUWI,pauw1243,traditional,ecai
3114,TAIRAP,burm1264,traditional,ecai
3115,WARES ?,ware1254,traditional,ecai
3116,MANDER,mand1443,traditional,ecai
3117,BONERIF,bone1255,traditional,ecai
3118,ITIK,itik1240,traditional,ecai
3119,KWESTEN,kwes1245,traditional,ecai
3120,Sewar,beri1254,traditional,ecai
3121,Safrontani,beri1254,traditional,ecai
3122,Berk,beri1254,traditional,ecai
3123,Wat BERIK,beri1254,traditional,ecai
3124,Bew,beri1254,traditional,ecai
3125,Guamer,beri1254,traditional,ecai
3126,Daranto,beri1254,traditional,ecai
3127,AUSTRONESIAN,aust1307,traditional,ecai
3129,Western SABERI(ISIRAWA),west1399,traditional,ecai
3130,Eastern SABERI (ISIRAWA),east1857,traditional,ecai
3131,SASAWA,sasa1251,traditional,ecai
3132,KWERBA,nucl1595,traditional,ecai
3133,North-eastern KWERBA,nucl1595,traditional,ecai
3134,SAMAROKENA,sama1240,traditional,ecai
3135,KAURE,kaur1271,traditional,ecai
3137,NARAU,kaur1271,traditional,ecai
3138,TOFAMNA,tofa1246,traditional,ecai
3140,SAUSE,saus1247,traditional,ecai
3141,KAPORP,kapo1250,traditional,ecai
3142,FOAU,foau1240,traditional,ecai
3143,USKU,usku1243,traditional,ecai
3144,MOLOF,molo1262,traditional,ecai
3145,TOWEI,towe1240,traditional,ecai
3146,DUBU,dubu1240,traditional,ecai
3147,YAFI,yafi1240,traditional,ecai
3148,Ok Bab,okba1239,traditional,ecai
3149,Kirome,kete1254,traditional,ecai
3150,KINOME,unaa1239,traditional,ecai
3152,Keririmna,kete1254,traditional,ecai
3153,Eipo,kete1254,traditional,ecai
3154,KETENGBAN Bime,bime1239,traditional,ecai
3155,Kamume,kete1254,traditional,ecai
3156,Teli,kete1254,traditional,ecai
3157,Baine,kete1254,traditional,ecai
3158,Tanime,kete1254,traditional,ecai
3159,Limeri,kete1254,traditional,ecai
3160,"GRAND VALLEY DANY, lower of Valley",lowe1415,traditional,ecai
3161,Lower Aikhe,lowe1415,traditional,ecai
3162,TAWORTA,tawo1244,traditional,ecai
3163,TACRI SO,dout1240,traditional,ecai
3164,AIKWAKAI,sika1263,traditional,ecai
3165,PAPASENA,papa1269,traditional,ecai
3166,WERETAI,wari1264,traditional,ecai
3167,TAOGWE,kwer1264,traditional,ecai
3168,WAFOPEN,waro1242,traditional,ecai
3169,SAURI?,saur1251,traditional,ecai
3170,KOREI?,kofe1239,traditional,ecai
3171,WAROPEN,waro1242,traditional,ecai
3172,BAROPAST,bara1375,traditional,ecai
3174,SIROMI?,bara1375,traditional,ecai
3175,NISA ?,nisa1239,traditional,ecai
3176,Benefa ?,nisa1239,traditional,ecai
3177,BAUZI,bauz1241,traditional,ecai
3179,BABURIWA,obok1239,traditional,ecai
3180,Mid-Mbiyandoga,wola1243,traditional,ecai
3181,Bime,bime1239,traditional,ecai
3182,Mid-Kemandoga,wola1243,traditional,ecai
3183,WODANI,wola1243,traditional,ecai
3184,Western TURU,turu1251,traditional,ecai
3185,Southern TURU,iauu1242,traditional,ecai
3186,South Eastern TURU,iauu1242,traditional,ecai
3187,Northern TURU,iauu1242,traditional,ecai
3188,Northern East TURU,iauu1242,traditional,ecai
3189,? BAPU,,traditional,ecai
3192,WOROPEN Napan,napa1243,traditional,ecai
3194,TARUNGGARE,tung1293,traditional,ecai
3195,TAORI-KEI,kaiy1239,traditional,ecai
3196,Kandepe,kand1304,traditional,ecai
3197,ENGA Layapo,laya1255,traditional,ecai
3198,NETE,nete1240,traditional,ecai
3199,West Central Family,nete1240,traditional,ecai
3201,W.lpili,ipil1240,traditional,ecai
3203,E.lpili,ipil1240,traditional,ecai
3204,Mongolipa,hewa1241,traditional,ecai
3205,HEWA,hewa1241,traditional,ecai
3208,Malamuni,mara1406,traditional,ecai
3210,ENGA Iniai,nete1240,traditional,ecai
3211,SUMARIUR,suma1269,traditional,ecai
3212,SUMARIUI,suma1269,traditional,ecai
3213,Kiane,hewa1241,traditional,ecai
3214,HULI,huli1244,traditional,ecai
3215,KATINJA,anga1292,traditional,ecai
3216,N.W Kewa,west2599,traditional,ecai
3217,N Mendi(Angal),anga1293,traditional,ecai
3220,Augu,augu1243,traditional,ecai
3221,W.Mendi Heneng Nipa,anga1292,traditional,ecai
3222,Wala MENDI,anga1314,traditional,ecai
3223,Megi,megi1246,traditional,ecai
3224,S.Mendi(S.Angal Heneng),anga1294,traditional,ecai
3225,FOE,foii1241,traditional,ecai
3227,IPIKO,ipik1244,traditional,ecai
3228,Gibaio,giba1246,traditional,ecai
3232,Waraga,wara1301,traditional,ecai
3233,Pupitau,pupi1239,traditional,ecai
3234,Suri,suri1271,traditional,ecai
3235,Boro,boro1278,traditional,ecai
3236,Siligi,sili1248,traditional,ecai
3237,Sopese,sope1239,traditional,ecai
3238,Diauwereke,folo1238,traditional,ecai
3240,Erave Dadibi,erav1243,traditional,ecai
3242,Aurei,aure1239,traditional,ecai
3244,BARUYA,baru1267,traditional,ecai
3246,KEURU Aheave,ahea1235,traditional,ecai
3247,DYUGUN,dyug1238,traditional,ecai
3248,Laragyan,lara1258,traditional,ecai
3250,Burarran Family,bure1238,traditional,ecai
3252,Nakkaran Family-Level Isolate,naka1260,traditional,ecai
3253,Djeebbanan Family-Level Isolate,djee1236,traditional,ecai
3255,Gunwinyguan Family,gunw1250,traditional,ecai
3256,Nhulunbuy,yuul1239,traditional,ecai
3257,Minginan Family-Level Isolate,mink1237,traditional,ecai
3258,Enindhilyagwan Family-Level Isolate,nung1290,traditional,ecai
3259,NGALAKAN,ngal1293,traditional,ecai
3261,NGALIWURU,ngal1294,traditional,ecai
3262,DJAWI,,traditional,ecai
3263,South-West Group,pama1250,traditional,ecai
3264,Yiwaidjan Family,iwai1246,traditional,ecai
3267,Gagudjuan Family-Level Isolate,gaga1251,traditional,ecai
3268,Mangerrian Family,giim1238,traditional,ecai
3270,Warayan Family-Level Isolate,wara1290,traditional,ecai
3271,NGENKI-WUMERRI,ngan1297,traditional,ecai
3272,Daly Family,west2434,traditional,ecai
3274,Gungaraganyan Family-Level Isolate,kung1259,traditional,ecai
3276,Badjala,baty1234,traditional,ecai
3278,WAGIMAN,wage1238,traditional,ecai
3279,Yangmanic Group,yang1287,traditional,ecai
3281,ALAWA,alaw1244,traditional,ecai
3282,MANGARAYI,mang1381,traditional,ecai
3283,GAYARDILT,kaya1319,traditional,ecai
3285,GARADYARI,kara1476,traditional,ecai
3286,NGARLA,ngar1296,traditional,ecai
3287,"NYAMAL,INLAND",nyam1271,traditional,ecai
3288,AGARLUMA,ngar1287,traditional,ecai
3289,MARTU YHUNIRA,mart1255,traditional,ecai
3290,KARIVARRA,kari1304,traditional,ecai
3292,NHUWALA,nhuw1239,traditional,ecai
3295,SOUTH-West Group,mirn1243,traditional,ecai
3296,YANYUWA,yany1243,traditional,ecai
3297,Null,,traditional,ecai
3298,Bunwurung,boon1243,traditional,ecai
3300,PERAMANGK,kaur1267,traditional,ecai
3301,NUNUNGAL,,traditional,ecai
3302,GOWAR,guwa1244,traditional,ecai
3303,BAYALI,baya1257,traditional,ecai
3305,BANDYIN,warr1255,traditional,ecai
3306,LARDIL,lard1243,traditional,ecai
3307,Mangarayan Family-Level Isolate,yany1243,traditional,ecai
3309,NO,wuna1249,traditional,ecai
3310,MURRINHPATHA,murr1259,traditional,ecai
3312,Nunggubuyan Family-Level Isolate,nung1290,traditional,ecai
3315,Tiwian Family-Level Isolate,tiwi1244,traditional,ecai
3319,KALA LAGAW YA,kala1377,traditional,ecai
3320,BUNABA,buna1275,traditional,ecai
3321,GUNIYAN,goon1238,traditional,ecai
3322,Wunambal Gambera Miwa,wuna1249,traditional,ecai
3323,Guluwarin Kitja,kitj1240,traditional,ecai
3324,NYIGINA,nyig1240,traditional,ecai
3325,YAWURU,yawu1244,traditional,ecai
3326,Nyulnyulan Family,nyul1248,traditional,ecai
3327,WARWA,warr1258,traditional,ecai
3330,DJINGILI,djin1251,traditional,ecai
3331,Djingili-Wambayan Family,mirn1241,traditional,ecai
3332,WAMBAYA,nucl1328,traditional,ecai
3333,MINGIN,mink1237,traditional,ecai
3334,NGANYAYWA,ngan1296,traditional,ecai
3335,DYANGADI,dyan1250,traditional,ecai
3336,THAWA,thaw1238,traditional,ecai
3337,NGUNAWAL,ngun1277,traditional,ecai
3339,Warrim,wori1245,traditional,ecai
3340,AWAEAKAL,awab1243,traditional,ecai
3341,BIRBAY,wori1245,traditional,ecai
3342,GADANG Gadang,wori1245,traditional,ecai
3343,YALARNNGIC,yala1262,traditional,ecai
3344,Ungarinjin Guwidj Wilawila Wolyamidi,ngar1284,traditional,ecai
3345,Unggumi  Worord,ungg1243,traditional,ecai
3346,Gadjerawang Miriwung,miri1274,traditional,ecai
3348,Waka-Kabic Group,waka1283,traditional,ecai
3349,Wiradhuric Group,wira1261,traditional,ecai
3350,KDINJMAL KINGKEL,dhar1248,traditional,ecai
3351,GUWENG,gure1255,traditional,ecai
3353,GAYABARA,waka1274,traditional,ecai
3354,Yuin-Kuric Group,yuin1243,traditional,ecai
3355,YAYGIR,yayg1236,traditional,ecai
3356,NGUNDANBI,yaga1256,traditional,ecai
3358,WULI WULI,wuli1242,traditional,ecai
3359,Bandjalangic Group,band1339,traditional,ecai
3360,YAGARA,yaga1262,traditional,ecai
3361,Gumbaynggiric Group,gumb1242,traditional,ecai
3364,Yidinyic Group,yidi1249,traditional,ecai
3365,YIDINY,yidi1250,traditional,ecai
3366,WANYURR,yidi1250,traditional,ecai
3367,Maric Group,mari1445,traditional,ecai
3368,Nyawaygic Group,nyaw1248,traditional,ecai
3369,BARROW POINT,barr1247,traditional,ecai
3370,Paman Group,pama1251,traditional,ecai
3372,NORTHERN PAMA,nort2758,traditional,ecai
3373,NORTH EASTERN PAMA,nort3256,traditional,ecai
3376,GALIBAMU,guga1239,traditional,ecai
3377,YANDA,yand1251,traditional,ecai
3379,WARLMANPA,warl1255,traditional,ecai
3380,DARAMBAL,dhar1248,traditional,ecai
3382,MANGARLA,mang1383,traditional,ecai
3387,DYIRBAL,dyir1250,traditional,ecai
3390,NGARDI,ngar1288,traditional,ecai
3393,WANGKAJUNGKA,wang1288,traditional,ecai
3394,BIRRIA,pirr1240,traditional,ecai
3395,PINTUPI,pint1254,traditional,ecai
3396,Karnic Group,karn1253,traditional,ecai
3398,GUWA,guwa1242,traditional,ecai
3399,YIRANDHALI,yira1239,traditional,ecai
3402,GALGADUNGIC,galg1238,traditional,ecai
3403,Wagaya-Warluwaric Group,ngar1291,traditional,ecai
3404,Muruwaric Group-Level Isolate,muru1265,traditional,ecai
3406,ANDEGEREBINHA,ande1247,traditional,ecai
3408,YURUWINGA,ayer1246,traditional,ecai
3409,Ngangurugu,lowe1402,traditional,ecai
3411,Ngarinyeric-Yithayithic Grop,lowe1401,traditional,ecai
3412,BUNGANDIDJ,warr1256,traditional,ecai
3413,KOLAKNGAT,cola1237,traditional,ecai
3414,Kulinic Group,kuli1251,traditional,ecai
3415,MUK-THANG Dialects:Thangqual(Kratauatungalung),gana1279,traditional,ecai
3416,MUK-THANG Dialects:Muk-Thang(Brabiralung),gana1279,traditional,ecai
3417,Tatungaiung,gana1278,traditional,ecai
3418,Braiakaulung,gana1278,traditional,ecai
3420,WATHAWURUNG,wath1238,traditional,ecai
3422,MARAWARA,darl1243,traditional,ecai
3423,DYIRRINGANY,dhur1239,traditional,ecai
3424,DHARAWAL,thur1254,traditional,ecai
3425,GUNDUNGURA,gund1248,traditional,ecai
3426,DHURGA,dhur1239,traditional,ecai
3427,Walgalu,ngar1297,traditional,ecai
3428,Thana-wurung,daun1234,traditional,ecai
3429,MUK-THANG Dialects:Bidhawal,gana1268,traditional,ecai
3431,PALLANGANM DDANG,pall1243,traditional,ecai
3433,WIRADHURI,wira1262,traditional,ecai
3435,DHUDUROA,dhud1236,traditional,ecai
3436,YABULA YABULA,yabu1234,traditional,ecai
3437,YOTA YOTA,yort1237,traditional,ecai
3439,Ngawait,uppe1415,traditional,ecai
3440,NARRUNGGA,naru1238,traditional,ecai
3441,KAURNA,kaur1267,traditional,ecai
3442,NUGUNU,nugu1241,traditional,ecai
3443,WADIGALI,wadi1261,traditional,ecai
3444,NGADJURI,ngad1257,traditional,ecai
3445,BANDJIGALI BANDJIGALI,darl1243,traditional,ecai
3446,WILYAGALI,wilj1239,traditional,ecai
3447,WANYUBARLGU,darl1243,traditional,ecai
3448,SOUTHERN bAAGANDJI,darl1243,traditional,ecai
3450,Erawirung,yira1241,traditional,ecai
3452,KERAMIN,kera1256,traditional,ecai
3453,NARI-NARI,nari1241,traditional,ecai
3454,GURNU,darl1243,traditional,ecai
3455,Baagandji Group,darl1243,traditional,ecai
3457,YITHA-YITHA,yith1234,traditional,ecai
3458,YARLUYANDI,yarl1238,traditional,ecai
3460,DIYARI,dier1241,traditional,ecai
3461,DIRARI,dira1238,traditional,ecai
3464,Arandic Group,aran1267,traditional,ecai
3465,ANMATJIRRA,anma1239,traditional,ecai
3466,Aradnic Group,aran1267,traditional,ecai
3468,ALYAWARRA,alya1239,traditional,ecai
3469,Ngarkat,uppe1415,traditional,ecai
3472,DHANGGAGARLI,darl1243,traditional,ecai
3473,EASTERN ARANDA,east2379,traditional,ecai
3474,GUYANI,guya1249,traditional,ecai
3475,ADYNYAMATHANHA,adny1235,traditional,ecai
3476,WAANYI,wany1247,traditional,ecai
3477,GARAWA,gara1269,traditional,ecai
3478,YUGULDA,gang1267,traditional,ecai
3479,NYANGGA,gang1267,traditional,ecai
3480,WAGAYA,waga1260,traditional,ecai
3481,WARUMUNGU,waru1265,traditional,ecai
3482,GAYIYAMAR / MARA,mara1385,traditional,ecai
3483,YUGUL,yugu1250,traditional,ecai
3484,GUUGU YIMIDHIRR,gugu1255,traditional,ecai
3485,DJANGUN / MULURIDYI,mulu1243,traditional,ecai
3486,GUGU YALANDYI,yala1261,traditional,ecai
3490,Western  SOUTHERN TASMANIAN,sout3391,traditional,ecai
3493,South-eastern  SOUTHERN TASMANIAN,sout1293,traditional,ecai
3494,NORTHERN TASMANIAN,west1503,traditional,ecai
3495,Mid-eastern  SOUTHERN TASMANIAN,sout1439,traditional,ecai
3496,North-eastern  SOUTHERN TASMANIAN,nort1442,traditional,ecai
3498,Tasmanian,west1503,traditional,ecai
3502,Yotayotic Group,yort1237,traditional,ecai
3515,GADSUP,gads1258,traditional,ecai
3516,AGARABI,agar1252,traditional,ecai
3517,UKURIGUMA,ukur1240,traditional,ecai
3518,BILAKURA,bila1257,traditional,ecai
3519,AMAIMON,amai1246,traditional,ecai
3523,RAO,raoo1244,traditional,ecai
3524,GOROVU,goro1261,traditional,ecai
3525,KUNDUN,anam1248,traditional,ecai
3526,MORESADA,more1258,traditional,ecai
3527,YONGGOM,yong1280,traditional,ecai
3528,KAETI,mand1473,traditional,ecai
3530,HUMENE,hume1246,traditional,ecai
3531,Tublamo,tubu1241,traditional,ecai
3532,Buaga,buag1237,traditional,ecai
3533,Kubuli,kubu1240,traditional,ecai
3534,Kega,ikeg1236,traditional,ecai
3535,Omene,omen1237,traditional,ecai
3536,Alepa,alep1237,traditional,ecai
3537,Vora,vora1237,traditional,ecai
3540,N-E KOIARI,gras1249,traditional,ecai
3541,Eastern,moun1252,traditional,ecai
3542,Lesser Eastern,moun1252,traditional,ecai
3543,GAINA,gain1243,traditional,ecai
3545,KUMAN,kuma1280,traditional,ecai
3546,NAGANE,naga1404,traditional,ecai
3547,Aua,awaa1246,traditional,ecai
3549,Papua New Guinea,wata1253,traditional,ecai
3551,TAKIA,taki1248,traditional,ecai
3553,GABUTAMUN,gabu1248,traditional,ecai
3554,Central TIMBE,cent2113,traditional,ecai
3556,BENARENA,bena1264,traditional,ecai
3557,Gotomi,koto1252,traditional,ecai
3558,KALULI,kalu1248,traditional,ecai
3560,North URAT,wase1250,traditional,ecai
3561,South URAT,urat1244,traditional,ecai
3562,YU,yill1241,traditional,ecai
3563,ELKEI,elke1240,traditional,ecai
3565,AIKL,yang1294,traditional,ecai
3566,Torricelli Phylum,nucl1708,traditional,ecai
3568,ALU,diaa1238,traditional,ecai
3569,GALU,sina1269,traditional,ecai
3570,AGI,agii1245,traditional,ecai
3571,YAPUNDA,yapu1240,traditional,ecai
3572,ARUOP,aruo1240,traditional,ecai
3573,BRAGAT,brag1240,traditional,ecai
3574,ULAU-SUAIN,ulau1237,traditional,ecai
3575,ALI,alii1241,traditional,ecai
3576,BUN,bunn1240,traditional,ecai
3577,MIYAK,kyen1243,traditional,ecai
3578,ALFENDIO,nanu1240,traditional,ecai
3579,YURI,kark1258,traditional,ecai
3582,WARIS,wari1266,traditional,ecai
3583,WAINA,sowa1245,traditional,ecai
3584,AMANAB,aman1265,traditional,ecai
3585,DEAR,dera1245,traditional,ecai
3586,EMUMU,emum1240,traditional,ecai
3587,Duka-Ekor,duka1248,traditional,ecai
3588,Apmisibil,apmi1239,traditional,ecai
3589,Lower Bele,lowe1415,traditional,ecai
3590,Hegenagi,moni1261,traditional,ecai
3591,MONI Dugindoga,moni1261,traditional,ecai
3592,Kemandoga,moni1261,traditional,ecai
3595,Kubalia B,boik1241,traditional,ecai
3596,Kubalia A,boik1241,traditional,ecai
3597,Naguim C,boik1241,traditional,ecai
3598,Naguim B,boik1241,traditional,ecai
3599,Naguim A,boik1241,traditional,ecai
3600,E-Coast,nucl1622,traditional,ecai
3601,W-Coast,nucl1622,traditional,ecai
3604,RON,roon1237,traditional,ecai
3605,MOESWAR,meos1237,traditional,ecai
3606,KURUDU,kuru1305,traditional,ecai
3607,KANDAS,kand1301,traditional,ecai
3608,Laket,lake1254,traditional,ecai
3609,SURSURUNGA,surs1246,traditional,ecai
3610,Maket,make1251,traditional,ecai
3611,Patpatar,patp1243,traditional,ecai
3612,Pala,pala1343,traditional,ecai
3613,Sokirik,soki1239,traditional,ecai
3614,Usen,usen1237,traditional,ecai
3615,Barok,nucl1489,traditional,ecai
3616,Mesi,mesi1243,traditional,ecai
3617,Lelet,lele1268,traditional,ecai
3618,Danu,danu1250,traditional,ecai
3619,Malom,malo1244,traditional,ecai
3620,Katingan,kati1275,traditional,ecai
3621,Ugana,ugan1242,traditional,ecai
3622,Lavatbura,lava1240,traditional,ecai
3623,Lamusong,lamu1255,traditional,ecai
3624,Kontu,kont1245,traditional,ecai
3625,NOTSI,nots1237,traditional,ecai
3627,NALIK,nali1244,traditional,ecai
3628,KUOT(PANARAS),kuot1243,traditional,ecai
3630,Western KARA,kara1486,traditional,ecai
3631,Eastern KARA,kara1486,traditional,ecai
3632,Western TIGAK,west2525,traditional,ecai
3634,TIANG,tian1237,traditional,ecai
3635,Southern TIGAK,sout2871,traditional,ecai
3636,Central TIGAK,cent2064,traditional,ecai
3637,Anir,tang1348,traditional,ecai
3639,Tangga,tang1348,traditional,ecai
3641,Konomala,kono1269,traditional,ecai
3642,SIRA,siar1238,traditional,ecai
3643,KILENGE,male1289,traditional,ecai
3644,MALEU,male1290,traditional,ecai
3645,BARIAI,bari1286,traditional,ecai
3646,LONGA,amar1272,traditional,ecai
3647,ARAWE,araw1283,traditional,ecai
3648,Kaliai,kali1299,traditional,ecai
3649,ANEM,anem1249,traditional,ecai
3650,MOK-AFIA(BIBLING),mouk1239,traditional,ecai
3651,PULIF,puli1237,traditional,ecai
3652,IDNE?,male1289,traditional,ecai
3653,Aria,mouk1239,traditional,ecai
